ID,Energy
2023-01-03 16:00:00_B_2,51.84905953171538
2023-01-03 19:00:00_B_2,55.16233965326164
2023-01-03 22:00:00_B_2,57.34757406182624
2023-01-04 11:00:00_B_2,52.748970768255084
2023-01-04 12:00:00_B_2,52.65040482984129
2023-01-04 17:00:00_B_2,54.062269415677804
2023-01-04 23:00:00_B_2,55.55530424495784
2023-01-05 00:00:00_B_2,53.18220039495484
2023-01-05 06:00:00_B_2,46.88112649954977
2023-01-05 10:00:00_B_2,52.12893745958011
2023-01-05 20:00:00_B_2,54.76100384479302
2023-01-06 03:00:00_B_2,50.13013612633151
2023-01-06 04:00:00_B_2,49.13536114449266
2023-01-06 19:00:00_B_2,57.74348680341605
2023-01-07 06:00:00_B_2,49.00377402530447
2023-01-01 08:00:00_B_3,39.013872489274355
2023-01-01 15:00:00_B_3,29.946820152677596
2023-01-01 17:00:00_B_3,38.45361737323461
2023-01-01 18:00:00_B_3,54.48205682649821
2023-01-01 22:00:00_B_3,41.54661759978398
2023-01-02 00:00:00_B_3,41.0827437334935
2023-01-02 02:00:00_B_3,26.574683242078187
2023-01-02 03:00:00_B_3,24.66912299376093
2023-01-02 04:00:00_B_3,22.01393616517566
2023-01-02 09:00:00_B_3,44.18286197522782
2023-01-02 11:00:00_B_3,33.12211726582957
2023-01-02 15:00:00_B_3,32.221929361776056
2023-01-02 16:00:00_B_3,32.30469537819739
2023-01-02 22:00:00_B_3,39.74843482899679
2023-01-03 04:00:00_B_3,24.731271042576207
2023-01-03 05:00:00_B_3,22.281677847410165
2023-01-03 08:00:00_B_3,30.865467043758212
2023-01-03 20:00:00_B_3,39.74708385159592
2023-01-03 22:00:00_B_3,45.12761656340982
2023-01-04 00:00:00_B_3,43.200715505080055
2023-01-04 03:00:00_B_3,24.370343491175397
2023-01-04 05:00:00_B_3,21.829490418231813
2023-01-04 09:00:00_B_3,29.043293614707615
2023-01-04 13:00:00_B_3,35.08280074018885
2023-01-04 17:00:00_B_3,34.87295460375873
2023-01-04 20:00:00_B_3,35.393487898252864
2023-01-05 02:00:00_B_3,29.65357063754409
2023-01-05 06:00:00_B_3,18.971483490394846
2023-01-05 16:00:00_B_3,29.881110095605447
2023-01-05 23:00:00_B_3,42.3845188369252
2023-01-06 10:00:00_B_3,35.04238724026036
2023-01-06 16:00:00_B_3,30.573499553174834
2023-01-06 18:00:00_B_3,40.04904665694685
2023-01-01 04:00:00_B_4,17.31960640833104
2023-01-01 15:00:00_B_4,24.096374493614583
2023-01-01 19:00:00_B_4,29.55953987474633
2023-01-02 03:00:00_B_4,17.324787423181863
2023-01-02 05:00:00_B_4,17.5413186253814
2023-01-02 08:00:00_B_4,27.487502890434275
2023-01-02 09:00:00_B_4,28.12718807679051
2023-01-02 11:00:00_B_4,23.678177008804973
2023-01-02 13:00:00_B_4,22.3293423027303
2023-01-02 19:00:00_B_4,28.952279890144336
2023-01-03 04:00:00_B_4,17.416389962911335
2023-01-03 05:00:00_B_4,17.924439653303818
2023-01-03 08:00:00_B_4,23.31669914066553
2023-01-03 21:00:00_B_4,25.93264192777758
2023-01-04 08:00:00_B_4,19.42566335474311
2023-01-04 09:00:00_B_4,21.507896010303604
2023-01-05 20:00:00_B_4,28.439483372557834
2023-01-05 21:00:00_B_4,25.425137378598368
2023-01-06 03:00:00_B_4,17.411439968550905
2023-01-06 04:00:00_B_4,17.31960640833104
2023-01-06 17:00:00_B_4,23.65596309721546
2023-01-06 18:00:00_B_4,26.400783809816925
2023-01-06 19:00:00_B_4,29.906882776247663
2023-01-07 06:00:00_B_4,18.330061252658144
2023-01-02 09:00:00_B_5,22.597711375625416
2023-01-02 13:00:00_B_5,22.180287661571086
2023-01-02 17:00:00_B_5,22.181360666110596
2023-01-02 21:00:00_B_5,22.844097138743706
2023-01-03 13:00:00_B_5,22.247871134095313
2023-01-03 15:00:00_B_5,22.144835032860563
2023-01-03 21:00:00_B_5,22.42660258320148
2023-01-03 22:00:00_B_5,22.45802376280661
2023-01-04 01:00:00_B_5,21.540308215005375
2023-01-04 10:00:00_B_5,22.155280937461754
2023-01-04 14:00:00_B_5,22.394429586719422
2023-01-04 20:00:00_B_5,23.771255291334437
2023-01-05 00:00:00_B_5,21.82590639955555
2023-01-05 02:00:00_B_5,22.443625905385304
2023-01-05 11:00:00_B_5,22.23121877842387
2023-01-05 20:00:00_B_5,22.215610566439025
2023-01-05 21:00:00_B_5,22.122849658880334
2023-01-06 06:00:00_B_5,21.74864597384497
2023-01-06 07:00:00_B_5,22.18058518645943
2023-01-06 09:00:00_B_5,22.128031675192304
2023-01-06 18:00:00_B_5,22.2455957430979
2023-01-06 20:00:00_B_5,22.50157254143286
2023-01-07 15:00:00_B_5,22.48404960332709
2023-01-01 01:00:00_B_6,25.669561634246
2023-01-01 02:00:00_B_6,25.527064698839617
2023-01-01 15:00:00_B_6,26.14387371487274
2023-01-02 00:00:00_B_6,27.09316131129601
2023-01-02 09:00:00_B_6,30.69065240517773
2023-01-02 11:00:00_B_6,26.66738386789575
2023-01-03 03:00:00_B_6,23.32317655515117
2023-01-03 04:00:00_B_6,24.857863686499307
2023-01-03 21:00:00_B_6,27.785945733909035
2023-01-04 01:00:00_B_6,25.525277381096508
2023-01-04 11:00:00_B_6,26.162557690755687
2023-01-04 15:00:00_B_6,26.857197040562635
2023-01-05 00:00:00_B_6,28.660879963027803
2023-01-05 02:00:00_B_6,26.397781098070908
2023-01-05 10:00:00_B_6,28.20023514146237
2023-01-05 13:00:00_B_6,26.369930263934776
2023-01-05 17:00:00_B_6,26.182608234110738
2023-01-05 18:00:00_B_6,28.020810059877466
2023-01-05 23:00:00_B_6,27.66598657318712
2023-01-06 00:00:00_B_6,25.478702721273404
2023-01-06 11:00:00_B_6,27.914424797226665
2023-01-07 09:00:00_B_6,29.600340508979905
2023-01-01 01:00:00_B_7,46.02838323887967
2023-01-01 03:00:00_B_7,46.76299755193218
2023-01-01 05:00:00_B_7,45.2510275611631
2023-01-01 11:00:00_B_7,47.815431051262586
2023-01-01 18:00:00_B_7,45.53469475216654
2023-01-01 21:00:00_B_7,48.76228678835108
2023-01-02 00:00:00_B_7,48.87191745297733
2023-01-02 06:00:00_B_7,47.61519846534461
2023-01-02 19:00:00_B_7,49.56943026905465
2023-01-03 00:00:00_B_7,48.87475259140227
2023-01-03 01:00:00_B_7,45.26693171073015
2023-01-03 05:00:00_B_7,45.2025279812627
2023-01-03 06:00:00_B_7,46.321694754994766
2023-01-03 08:00:00_B_7,45.82929044735498
2023-01-03 13:00:00_B_7,48.876900809121295
2023-01-03 16:00:00_B_7,46.99046511982065
2023-01-03 19:00:00_B_7,49.31203285266141
2023-01-04 00:00:00_B_7,48.73351222312151
2023-01-04 09:00:00_B_7,46.86585349775369
2023-01-04 13:00:00_B_7,49.5847496233776
2023-01-04 15:00:00_B_7,50.26821055651047
2023-01-04 16:00:00_B_7,51.84752930345761
2023-01-04 22:00:00_B_7,49.28770995954249
2023-01-04 23:00:00_B_7,50.23126707199599
2023-01-05 00:00:00_B_7,50.57395040915925
2023-01-05 10:00:00_B_7,48.58381346515627
2023-01-05 11:00:00_B_7,47.071112444328364
2023-01-05 12:00:00_B_7,48.42969254961402
2023-01-05 17:00:00_B_7,50.27607963395282
2023-01-05 21:00:00_B_7,48.23826020084925
2023-01-05 23:00:00_B_7,53.10613531315339
2023-01-06 09:00:00_B_7,47.149749384348496
2023-01-06 15:00:00_B_7,46.505234887466564
2023-01-01 02:00:00_B_8,30.74899409826238
2023-01-01 03:00:00_B_8,30.71599762532613
2023-01-01 06:00:00_B_8,31.07786720254548
2023-01-01 07:00:00_B_8,31.53340096534629
2023-01-01 09:00:00_B_8,31.221952626857057
2023-01-01 23:00:00_B_8,32.59549102914444
2023-01-02 13:00:00_B_8,32.17028996716594
2023-01-02 14:00:00_B_8,32.14597405392353
2023-01-02 15:00:00_B_8,32.26031417561042
2023-01-03 03:00:00_B_8,30.72773816792103
2023-01-03 08:00:00_B_8,32.12391713965891
2023-01-03 11:00:00_B_8,32.4571051836125
2023-01-03 13:00:00_B_8,32.22297111274153
2023-01-04 02:00:00_B_8,36.72690634247077
2023-01-04 07:00:00_B_8,31.584998245646368
2023-01-04 08:00:00_B_8,31.60051095144082
2023-01-04 14:00:00_B_8,34.53451355788937
2023-01-04 23:00:00_B_8,35.92848888221538
2023-01-05 09:00:00_B_8,31.937930306584928
2023-01-05 23:00:00_B_8,31.803443710561634
2023-01-06 02:00:00_B_8,30.74928773668073
2023-01-06 03:00:00_B_8,30.71806517221478
2023-01-06 10:00:00_B_8,31.615559571649783
2023-01-06 14:00:00_B_8,31.246698053403982
2023-01-06 19:00:00_B_8,32.06769537345822
2023-01-06 20:00:00_B_8,32.056193405237885
2023-01-06 23:00:00_B_8,34.80006417997745
2023-01-07 02:00:00_B_8,30.784500387166304
2023-01-07 05:00:00_B_8,31.0061835731624
2023-01-01 01:00:00_B_9,13.867223448169806
2023-01-01 08:00:00_B_9,16.340778305201006
2023-01-01 09:00:00_B_9,16.055551949831887
2023-01-01 19:00:00_B_9,16.020470525693842
2023-01-01 21:00:00_B_9,16.051060799985862
2023-01-01 22:00:00_B_9,16.051106279088778
2023-01-02 07:00:00_B_9,16.425311327350663
2023-01-02 08:00:00_B_9,16.338432284024453
2023-01-02 12:00:00_B_9,16.148167308529725
2023-01-03 01:00:00_B_9,13.844885826610732
2023-01-03 15:00:00_B_9,16.823799047538767
2023-01-03 18:00:00_B_9,16.84105546267005
2023-01-03 21:00:00_B_9,16.11231445679993
2023-01-03 23:00:00_B_9,16.286656766285102
2023-01-04 07:00:00_B_9,16.41869192111175
2023-01-04 08:00:00_B_9,16.340937524556626
2023-01-04 09:00:00_B_9,16.054621028057316
2023-01-04 11:00:00_B_9,16.113532617428685
2023-01-04 15:00:00_B_9,16.614562294703394
2023-01-05 07:00:00_B_9,16.420374186569898
2023-01-05 10:00:00_B_9,16.056170527049808
2023-01-05 12:00:00_B_9,16.142808952742644
2023-01-05 18:00:00_B_9,16.073550637949158
2023-01-06 05:00:00_B_9,8.451046747955056
2023-01-06 12:00:00_B_9,16.144151251413557
2023-01-06 13:00:00_B_9,16.075553398742706
2023-01-01 03:00:00_B_10,30.71599762532613
2023-01-01 08:00:00_B_10,31.626555993414296
2023-01-01 13:00:00_B_10,34.53612156874592
2023-01-01 20:00:00_B_10,31.24737465142851
2023-01-01 21:00:00_B_10,31.217854607508364
2023-01-03 07:00:00_B_10,31.55176831411371
2023-01-03 14:00:00_B_10,35.75325823171473
2023-01-03 20:00:00_B_10,33.243617324633284
2023-01-03 22:00:00_B_10,31.730699476096923
2023-01-03 23:00:00_B_10,31.14520573286895
2023-01-04 06:00:00_B_10,31.077917541338387
2023-01-04 11:00:00_B_10,33.33174971039504
2023-01-04 15:00:00_B_10,36.48152367227844
2023-01-04 16:00:00_B_10,38.97543082083327
2023-01-04 17:00:00_B_10,36.191870171204314
2023-01-04 21:00:00_B_10,34.09619269635674
2023-01-05 02:00:00_B_10,30.749006383300674
2023-01-05 05:00:00_B_10,31.004818485963533
2023-01-05 06:00:00_B_10,31.077879487583772
2023-01-05 09:00:00_B_10,31.882005436383416
2023-01-05 19:00:00_B_10,31.2318105504421
2023-01-05 22:00:00_B_10,31.22586281634397
2023-01-05 23:00:00_B_10,31.387775289380933
2023-01-06 11:00:00_B_10,31.392015086206065
2023-01-06 14:00:00_B_10,32.008787221429415
2023-01-06 17:00:00_B_10,32.054530396820695
2023-01-07 23:00:00_B_10,30.978938009827232
2023-01-01 02:00:00_B_11,8.235821596914658
2023-01-01 04:00:00_B_11,8.353521659733916
2023-01-01 08:00:00_B_11,16.337639412443213
2023-01-01 09:00:00_B_11,16.051123000392774
2023-01-01 11:00:00_B_11,16.05232443971753
2023-01-01 15:00:00_B_11,16.0546314054836
2023-01-01 19:00:00_B_11,16.054571643322863
2023-01-01 21:00:00_B_11,16.069125876075397
2023-01-02 04:00:00_B_11,8.35366434718676
2023-01-02 05:00:00_B_11,8.451073823573356
2023-01-02 14:00:00_B_11,16.059440181065007
2023-01-02 21:00:00_B_11,16.060406298472643
2023-01-02 22:00:00_B_11,16.06050506938113
2023-01-03 00:00:00_B_11,15.51920796655725
2023-01-03 03:00:00_B_11,8.36772700102102
2023-01-03 04:00:00_B_11,8.353518983930783
2023-01-03 09:00:00_B_11,16.059601242047776
2023-01-03 12:00:00_B_11,16.728227506587068
2023-01-03 13:00:00_B_11,16.840882027143312
2023-01-03 14:00:00_B_11,16.12893902369776
2023-01-03 18:00:00_B_11,16.119673039290348
2023-01-03 22:00:00_B_11,17.11436009194468
2023-01-03 23:00:00_B_11,16.81167452039647
2023-01-04 05:00:00_B_11,8.47568664721979
2023-01-04 07:00:00_B_11,16.41869192111175
2023-01-04 16:00:00_B_11,17.082402712624422
2023-01-04 19:00:00_B_11,16.79678314508369
2023-01-05 16:00:00_B_11,16.325375629476508
2023-01-05 17:00:00_B_11,16.060542693610543
2023-01-06 14:00:00_B_11,16.071462554069157
2023-01-06 21:00:00_B_11,16.055535228527884
2023-01-07 19:00:00_B_11,16.013765053011447
2023-01-01 05:00:00_B_12,8.451046747955056
2023-01-01 06:00:00_B_12,16.496668413493047
2023-01-01 22:00:00_B_12,16.051048514947567
2023-01-02 05:00:00_B_12,8.451073823573356
2023-01-02 06:00:00_B_12,16.49683217916904
2023-01-03 04:00:00_B_12,8.353518983930783
2023-01-03 06:00:00_B_12,16.496668413493047
2023-01-03 07:00:00_B_12,16.424251012465536
2023-01-03 14:00:00_B_12,16.88088803378103
2023-01-03 17:00:00_B_12,16.881232850037797
2023-01-03 20:00:00_B_12,16.937414005869517
2023-01-04 01:00:00_B_12,13.838717314782702
2023-01-04 12:00:00_B_12,16.197138686008998
2023-01-04 21:00:00_B_12,17.428114393676264
2023-01-05 06:00:00_B_12,16.496668413493047
2023-01-05 09:00:00_B_12,16.054878565754883
2023-01-05 12:00:00_B_12,16.13879124442845
2023-01-06 01:00:00_B_12,13.868693966890863
2023-01-06 02:00:00_B_12,8.243196684538978
2023-01-06 06:00:00_B_12,16.497006634811736
2023-01-06 11:00:00_B_12,16.054321134930795
2023-01-06 16:00:00_B_12,16.083922254836917
2023-01-06 19:00:00_B_12,16.017267409492604
2023-01-06 22:00:00_B_12,16.0511464788115
2023-01-07 02:00:00_B_12,8.241059884506818
2023-01-07 23:00:00_B_12,15.705454215341604
2023-01-01 01:00:00_B_13,15.49610097046272
2023-01-01 02:00:00_B_13,15.52085872469076
2023-01-01 03:00:00_B_13,15.572217707288331
2023-01-01 04:00:00_B_13,15.55091260357555
2023-01-01 05:00:00_B_13,15.644479494611875
2023-01-01 06:00:00_B_13,15.801480317054551
2023-01-01 07:00:00_B_13,15.901779504316892
2023-01-01 08:00:00_B_13,15.811050365178616
2023-01-01 09:00:00_B_13,15.683352862416161
2023-01-01 10:00:00_B_13,15.690862845224265
2023-01-01 11:00:00_B_13,15.692390009137497
2023-01-01 12:00:00_B_13,15.764859856402666
2023-01-01 13:00:00_B_13,15.705127240136287
2023-01-01 14:00:00_B_13,15.396174976908364
2023-01-01 15:00:00_B_13,15.69397073478008
2023-01-01 16:00:00_B_13,15.70317777455243
2023-01-01 17:00:00_B_13,15.684192831839004
2023-01-01 18:00:00_B_13,15.698505989807307
2023-01-01 19:00:00_B_13,15.53877422643796
2023-01-01 20:00:00_B_13,15.68598380694059
2023-01-01 21:00:00_B_13,15.365452603598888
2023-01-01 22:00:00_B_13,15.553528758754869
2023-01-01 23:00:00_B_13,15.209573216025294
2023-01-02 00:00:00_B_13,15.375082018814396
2023-01-02 01:00:00_B_13,15.49610097046272
2023-01-02 02:00:00_B_13,15.52085872469076
2023-01-02 03:00:00_B_13,15.572217707288331
2023-01-02 04:00:00_B_13,15.550608888978172
2023-01-02 05:00:00_B_13,15.644119045582013
2023-01-02 06:00:00_B_13,15.801480317054551
2023-01-02 07:00:00_B_13,15.900758751426988
2023-01-02 08:00:00_B_13,15.811050365178616
2023-01-02 09:00:00_B_13,15.5857805607265
2023-01-02 10:00:00_B_13,15.689840227371434
2023-01-02 11:00:00_B_13,15.689314425062872
2023-01-02 12:00:00_B_13,15.753002402300268
2023-01-02 13:00:00_B_13,15.698924776504606
2023-01-02 14:00:00_B_13,15.673624260709857
2023-01-02 15:00:00_B_13,15.688975401125404
2023-01-02 16:00:00_B_13,15.578503561775577
2023-01-02 17:00:00_B_13,15.6670002097897
2023-01-02 18:00:00_B_13,15.693738918755333
2023-01-02 19:00:00_B_13,15.439550669206437
2023-01-02 20:00:00_B_13,15.671642822189032
2023-01-02 21:00:00_B_13,15.577986837651988
2023-01-02 22:00:00_B_13,15.442249126402046
2023-01-02 23:00:00_B_13,15.214894209852499
2023-01-03 00:00:00_B_13,15.30704710493915
2023-01-03 01:00:00_B_13,15.139874833035245
2023-01-03 02:00:00_B_13,15.3040999730853
2023-01-03 03:00:00_B_13,15.426242124213228
2023-01-03 04:00:00_B_13,15.550847467640045
2023-01-03 05:00:00_B_13,15.644105254845758
2023-01-03 06:00:00_B_13,15.801480317054551
2023-01-03 07:00:00_B_13,15.913630131946046
2023-01-03 08:00:00_B_13,15.803496671933686
2023-01-03 09:00:00_B_13,15.624816728391428
2023-01-03 10:00:00_B_13,15.657967972140572
2023-01-03 11:00:00_B_13,15.417995676414188
2023-01-03 12:00:00_B_13,15.603652923291648
2023-01-03 13:00:00_B_13,15.549915711863232
2023-01-03 14:00:00_B_13,15.591486127613624
2023-01-03 15:00:00_B_13,15.408101059551678
2023-01-03 16:00:00_B_13,15.393158576071908
2023-01-03 17:00:00_B_13,15.698805016958369
2023-01-03 18:00:00_B_13,15.586367754496042
2023-01-03 19:00:00_B_13,15.561914231995726
2023-01-03 20:00:00_B_13,15.496371706453777
2023-01-03 21:00:00_B_13,15.467835505579353
2023-01-03 22:00:00_B_13,15.330237309615418
2023-01-03 23:00:00_B_13,15.116874884241469
2023-01-04 00:00:00_B_13,14.923459917788112
2023-01-04 01:00:00_B_13,16.267750343550784
2023-01-04 02:00:00_B_13,15.389634469214744
2023-01-04 03:00:00_B_13,15.774136902390461
2023-01-04 04:00:00_B_13,15.087331259072414
2023-01-04 05:00:00_B_13,15.306831850881071
2023-01-04 06:00:00_B_13,15.521375895548388
2023-01-04 07:00:00_B_13,16.595985567826894
2023-01-04 08:00:00_B_13,15.637878228975055
2023-01-04 09:00:00_B_13,15.638701423923873
2023-01-04 10:00:00_B_13,15.672817367830598
2023-01-04 11:00:00_B_13,15.61135522179814
2023-01-04 12:00:00_B_13,15.599230094624712
2023-01-04 13:00:00_B_13,16.160918520697944
2023-01-04 14:00:00_B_13,15.564543243704406
2023-01-04 15:00:00_B_13,16.129400618717774
2023-01-04 16:00:00_B_13,15.903431091267539
2023-01-04 17:00:00_B_13,16.26249391140991
2023-01-04 18:00:00_B_13,15.493420517295771
2023-01-04 19:00:00_B_13,15.288829536495419
2023-01-04 21:00:00_B_13,16.003451311154965
2023-01-04 23:00:00_B_13,17.130097649285368
2023-01-05 00:00:00_B_13,15.627775262305287
2023-01-05 02:00:00_B_13,15.392615336794126
2023-01-05 03:00:00_B_13,15.101019953852836
2023-01-05 04:00:00_B_13,15.549305272766437
2023-01-05 05:00:00_B_13,15.644119045582013
2023-01-05 06:00:00_B_13,15.802041379205201
2023-01-05 07:00:00_B_13,15.888840949233195
2023-01-05 08:00:00_B_13,15.52458804028953
2023-01-05 09:00:00_B_13,15.317039007820316
2023-01-05 10:00:00_B_13,15.358083664194925
2023-01-05 11:00:00_B_13,15.63487512098738
2023-01-05 12:00:00_B_13,15.739123853252945
2023-01-05 13:00:00_B_13,15.510243556066408
2023-01-05 16:00:00_B_13,15.700441150094743
2023-01-05 17:00:00_B_13,15.56993766769025
2023-01-05 18:00:00_B_13,15.632683513729862
2023-01-05 19:00:00_B_13,15.633292367159077
2023-01-05 22:00:00_B_13,15.616987344811989
2023-01-05 23:00:00_B_13,15.301624428418425
2023-01-06 00:00:00_B_13,15.094719716500403
2023-01-06 01:00:00_B_13,15.076718349523684
2023-01-06 02:00:00_B_13,15.519798647606006
2023-01-06 03:00:00_B_13,15.572217707288331
2023-01-06 04:00:00_B_13,15.550812953027636
2023-01-06 05:00:00_B_13,15.644119045582013
2023-01-06 06:00:00_B_13,15.802041379205201
2023-01-06 08:00:00_B_13,15.805541950306457
2023-01-06 09:00:00_B_13,15.668088288121336
2023-01-06 10:00:00_B_13,15.684023802990856
2023-01-06 11:00:00_B_13,15.684465472897653
2023-01-06 12:00:00_B_13,15.72635934053091
2023-01-06 13:00:00_B_13,15.647590882749498
2023-01-06 14:00:00_B_13,15.693719427395953
2023-01-06 16:00:00_B_13,15.690448945527711
2023-01-06 17:00:00_B_13,15.482554165239847
2023-01-06 18:00:00_B_13,15.549541822816533
2023-01-06 19:00:00_B_13,15.380568045858325
2023-01-06 20:00:00_B_13,15.536386934741463
2023-01-06 21:00:00_B_13,16.302428384073252
2023-01-06 22:00:00_B_13,16.46508716297471
2023-01-06 23:00:00_B_13,16.836913118687356
2023-01-07 02:00:00_B_13,15.519798647606006
2023-01-07 05:00:00_B_13,15.64605303326147
2023-01-07 09:00:00_B_13,15.665348968923126
2023-01-07 12:00:00_B_13,15.756850113917029
2023-01-07 14:00:00_B_13,15.479093840000314
2023-01-07 15:00:00_B_13,15.6877682711484
2023-01-07 19:00:00_B_13,15.645052593679214
2023-01-07 23:00:00_B_13,15.506547028805183
2023-01-01 07:00:00_B_14,16.410696870117356
2023-01-01 11:00:00_B_14,16.16794953428333
2023-01-01 17:00:00_B_14,18.443071315626067
2023-01-01 22:00:00_B_14,17.265917152932843
2023-01-02 03:00:00_B_14,15.580831641316669
2023-01-02 07:00:00_B_14,16.430931185941112
2023-01-03 01:00:00_B_14,16.700457803085197
2023-01-03 07:00:00_B_14,16.11584203498515
2023-01-03 09:00:00_B_14,16.106557351509434
2023-01-03 11:00:00_B_14,16.939789934106784
2023-01-03 15:00:00_B_14,16.632487922519466
2023-01-03 18:00:00_B_14,18.910673884003163
2023-01-03 23:00:00_B_14,19.97107988202406
2023-01-04 10:00:00_B_14,16.710437117684865
2023-01-04 11:00:00_B_14,17.012822945600917
2023-01-04 16:00:00_B_14,20.525759027966167
2023-01-04 17:00:00_B_14,19.7165313599659
2023-01-04 18:00:00_B_14,17.00635704355393
2023-01-04 19:00:00_B_14,16.342688754030025
2023-01-04 21:00:00_B_14,17.182923929971484
2023-01-05 03:00:00_B_14,15.569616087324004
2023-01-05 05:00:00_B_14,15.696674778028447
2023-01-05 06:00:00_B_14,15.94801245423545
2023-01-05 12:00:00_B_14,17.402133387981245
2023-01-05 16:00:00_B_14,16.538180014211168
2023-01-05 17:00:00_B_14,18.586281830327387
2023-01-05 22:00:00_B_14,19.16228806339
2023-01-06 06:00:00_B_14,15.93625043829137
2023-01-06 23:00:00_B_14,17.2743554995899
2023-01-07 02:00:00_B_14,15.56406291970617
2023-01-07 12:00:00_B_14,17.23896054173492
2023-01-07 15:00:00_B_14,17.44412304685656
2023-01-01 04:00:00_B_15,15.567203034202347
2023-01-01 05:00:00_B_15,15.65812187289185
2023-01-01 09:00:00_B_15,15.879047807921882
2023-01-01 11:00:00_B_15,15.870174588430103
2023-01-01 17:00:00_B_15,15.913146535510837
2023-01-01 21:00:00_B_15,15.869441617747128
2023-01-01 23:00:00_B_15,15.672170788018786
2023-01-02 00:00:00_B_15,15.509843730375778
2023-01-02 01:00:00_B_15,15.590912543620314
2023-01-02 02:00:00_B_15,15.584294847799011
2023-01-02 09:00:00_B_15,15.87313307320583
2023-01-02 10:00:00_B_15,15.859128181214896
2023-01-02 11:00:00_B_15,15.894712781373594
2023-01-02 12:00:00_B_15,15.974542931687854
2023-01-02 16:00:00_B_15,15.881050101722106
2023-01-02 19:00:00_B_15,15.877765820032213
2023-01-02 20:00:00_B_15,15.857140913889008
2023-01-02 21:00:00_B_15,15.91285688536541
2023-01-03 01:00:00_B_15,15.577298785885304
2023-01-03 11:00:00_B_15,15.881942040054545
2023-01-03 13:00:00_B_15,16.623704304041013
2023-01-04 09:00:00_B_15,15.859498692148927
2023-01-04 16:00:00_B_15,17.07293303056653
2023-01-04 21:00:00_B_15,15.859928386494266
2023-01-05 05:00:00_B_15,15.659408843784272
2023-01-05 06:00:00_B_15,15.863921381523776
2023-01-06 02:00:00_B_15,15.578577859235617
2023-01-06 08:00:00_B_15,16.076853146117546
2023-01-06 11:00:00_B_15,15.910526002524165
2023-01-06 20:00:00_B_15,15.908342746394391
2023-01-07 02:00:00_B_15,15.578577859235617
2023-01-07 12:00:00_B_15,15.950789266962172
2023-01-01 03:00:00_B_16,31.67221309705579
2023-01-01 11:00:00_B_16,32.13938305457331
2023-01-01 13:00:00_B_16,32.96143534109258
2023-01-01 15:00:00_B_16,36.752206017327055
2023-01-02 00:00:00_B_16,32.60181706026102
2023-01-02 02:00:00_B_16,31.66324790651371
